id,sale_line_id,batch_stock_id,sold_qty,unit_cost_snap,created_at,created_by,updated_at,updated_by,deleted
1967119896697507840,1967119894608744452,1967119892838748250,1,72048,2025-08-17 13:30:04,1967119892956188682,2025-08-17 13:36:04,1967119892956188681,False
1967119896697507841,1967119894612938752,1967119892838748167,1,200012,2025-08-17 08:09:04,1967119892956188682,2025-08-17 08:16:04,1967119892956188678,False
1967119896697507842,1967119894612938753,1967119892838748183,1,31320,2025-08-17 12:08:04,1967119892956188685,2025-08-17 12:18:04,1967119892956188685,False
1967119896701702144,1967119894612938754,1967119892834553926,1,93868,2025-08-17 12:08:04,1967119892956188685,2025-08-17 12:18:04,1967119892956188685,False
1967119896701702145,1967119894612938755,1967119892830359636,1,512311,2025-08-17 12:08:04,1967119892956188685,2025-08-17 12:18:04,1967119892956188685,False
1967119896701702146,1967119894612938755,1967119892838748217,2,512311,2025-08-17 12:08:04,1967119892956188685,2025-08-17 12:18:04,1967119892956188685,False
1967119896701702147,1967119894617133056,1967119892838748221,2,579715,2025-08-17 18:23:04,1967119892956188685,2025-08-17 18:32:04,1967119892956188684,False
1967119896701702148,1967119894617133057,1967119892830359572,1,41747,2025-08-17 18:23:04,1967119892956188685,2025-08-17 18:32:04,1967119892956188684,False
1967119896701702149,1967119894617133058,1967119892838748273,1,50952,2025-08-17 03:05:04,1967119892956188684,2025-08-17 03:09:04,1967119892956188682,False
1967119896701702150,1967119894617133059,1967119892830359591,1,36069,2025-08-17 03:05:04,1967119892956188684,2025-08-17 03:09:04,1967119892956188682,False
1967119896701702151,1967119894617133059,1967119892834553903,1,36069,2025-08-17 03:05:04,1967119892956188684,2025-08-17 03:09:04,1967119892956188682,False
1967119896701702152,1967119894621327360,1967119892838748288,3,31459,2025-08-17 06:13:04,1967119892956188679,2025-08-17 06:27:04,1967119892956188678,False
1967119896701702153,1967119894621327361,1967119892838748255,1,83586,2025-08-17 18:20:04,1967119892956188685,2025-08-17 18:35:04,1967119892956188685,False
1967119896701702154,1967119894621327362,1967119892838748247,5,14367,2025-08-17 18:20:04,1967119892956188685,2025-08-17 18:35:04,1967119892956188685,False
1967119896701702155,1967119894625521664,1967119892838748235,1,26443,2025-08-17 05:41:04,1967119892956188681,2025-08-17 05:52:04,1967119892956188682,False
1967119896701702156,1967119894625521664,1967119892838748273,1,26443,2025-08-17 05:41:04,1967119892956188681,2025-08-17 05:52:04,1967119892956188682,False
1967119896701702157,1967119894625521665,1967119892830359572,1,41747,2025-08-17 13:34:04,1967119892956188685,2025-08-17 13:39:04,1967119892956188678,False
1967119896701702158,1967119894625521666,1967119892834553925,1,1784410,2025-08-17 13:34:04,1967119892956188685,2025-08-17 13:39:04,1967119892956188678,False
1967119896701702159,1967119894629715968,1967119892838748190,3,24111,2025-08-17 02:19:04,1967119892956188683,2025-08-17 02:30:04,1967119892956188683,False
1967119896701702160,1967119894629715969,1967119892838748186,2,13923,2025-08-17 02:19:04,1967119892956188683,2025-08-17 02:30:04,1967119892956188683,False
1967119896701702161,1967119894629715970,1967119892838748264,1,20336,2025-08-17 23:59:04,1967119892956188681,2025-08-18 00:04:04,1967119892956188678,False
1967119896701702162,1967119894629715971,1967119892838748283,1,36003,2025-08-17 23:59:04,1967119892956188681,2025-08-18 00:04:04,1967119892956188678,False
1967119896701702163,1967119894629715972,1967119892834553897,1,93868,2025-08-17 23:59:04,1967119892956188681,2025-08-18 00:04:04,1967119892956188678,False
1967119896701702164,1967119894633910272,1967119892838748264,1,49375,2025-08-17 11:54:04,1967119892956188683,2025-08-17 12:01:04,1967119892956188679,False
1967119896701702165,1967119894633910273,1967119892838748293,2,26443,2025-08-17 11:54:04,1967119892956188683,2025-08-17 12:01:04,1967119892956188679,False
1967119896701702166,1967119894638104576,1967119892838748264,1,20336,2025-08-18 16:39:04,1967119892956188679,2025-08-18 16:51:04,1967119892956188678,False
1967119896701702167,1967119894638104577,1967119892830359572,4,36003,2025-08-18 13:48:04,1967119892956188683,2025-08-18 14:01:04,1967119892956188684,False
1967119896701702168,1967119894638104578,1967119892838748187,2,13923,2025-08-18 13:48:04,1967119892956188683,2025-08-18 14:01:04,1967119892956188684,False
1967119896701702169,1967119894638104579,1967119892838748267,1,46936,2025-08-18 09:52:04,1967119892956188679,2025-08-18 10:06:04,1967119892956188683,False
1967119896701702170,1967119894638104580,1967119892834553889,2,421451,2025-08-18 09:21:04,1967119892956188685,2025-08-18 09:25:04,1967119892956188678,False
1967119896701702171,1967119894638104580,1967119892834553900,1,421451,2025-08-18 09:21:04,1967119892956188685,2025-08-18 09:25:04,1967119892956188678,False
1967119896701702172,1967119894638104581,1967119892830359582,1,61022,2025-08-18 09:21:04,1967119892956188685,2025-08-18 09:25:04,1967119892956188678,False
1967119896701702173,1967119894638104582,1967119892834553891,1,47110,2025-08-18 07:53:04,1967119892956188678,2025-08-18 08:08:04,1967119892956188682,False
1967119896701702174,1967119894638104583,1967119892838748250,1,72048,2025-08-18 07:53:04,1967119892956188678,2025-08-18 08:08:04,1967119892956188682,False
1967119896701702175,1967119894638104584,1967119892834553889,2,376835,2025-08-18 08:39:04,1967119892956188683,2025-08-18 08:52:04,1967119892956188678,False
1967119896701702176,1967119894638104585,1967119892838748190,1,24111,2025-08-18 19:09:04,1967119892956188678,2025-08-18 19:11:04,1967119892956188683,False
1967119896701702177,1967119894638104586,1967119892838748186,2,13923,2025-08-18 19:09:04,1967119892956188678,2025-08-18 19:11:04,1967119892956188683,False
1967119896701702178,1967119894638104587,1967119892838748229,1,93868,2025-08-18 19:09:04,1967119892956188678,2025-08-18 19:11:04,1967119892956188683,False
1967119896701702179,1967119894638104588,1967119892838748186,1,24224,2025-08-18 19:09:04,1967119892956188678,2025-08-18 19:11:04,1967119892956188683,False
1967119896701702180,1967119894638104589,1967119892830359636,3,74235,2025-08-18 13:23:04,1967119892956188681,2025-08-18 13:35:04,1967119892956188680,False
1967119896701702181,1967119894638104590,1967119892830359591,2,49375,2025-08-18 21:24:04,1967119892956188679,2025-08-18 21:31:04,1967119892956188685,False
1967119896701702182,1967119894638104591,1967119892838748287,2,31459,2025-08-18 21:24:04,1967119892956188679,2025-08-18 21:31:04,1967119892956188685,False
1967119896701702183,1967119894638104592,1967119892830359553,1,52149,2025-08-18 21:24:04,1967119892956188679,2025-08-18 21:31:04,1967119892956188685,False
1967119896701702184,1967119894638104593,1967119892838748236,1,41747,2025-08-18 19:56:04,1967119892956188679,2025-08-18 20:06:04,1967119892956188684,False
1967119896726867968,1967119894638104594,1967119892830359553,1,31035,2025-08-19 17:06:04,1967119892956188678,2025-08-19 17:13:04,1967119892956188680,False
1967119896726867969,1967119894638104595,1967119892834553887,2,174609,2025-08-19 17:06:04,1967119892956188678,2025-08-19 17:13:04,1967119892956188680,False
1967119896726867970,1967119894638104596,1967119892838748162,1,190755,2025-08-19 17:06:04,1967119892956188678,2025-08-19 17:13:04,1967119892956188680,False
1967119896726867971,1967119894638104597,1967119892830359591,1,36069,2025-08-19 17:06:04,1967119892956188678,2025-08-19 17:13:04,1967119892956188680,False
1967119896726867972,1967119894638104598,1967119892830359636,1,74235,2025-08-19 07:24:04,1967119892956188682,2025-08-19 07:30:04,1967119892956188681,False
1967119896726867973,1967119894638104599,1967119892830359591,2,36069,2025-08-19 23:48:04,1967119892956188680,2025-08-20 00:03:04,1967119892956188683,False
1967119896731062272,1967119894638104600,1967119892838748162,1,313913,2025-08-19 23:48:04,1967119892956188680,2025-08-20 00:03:04,1967119892956188683,False
1967119896731062273,1967119894638104601,1967119892838748201,2,164486,2025-08-19 02:08:04,1967119892956188680,2025-08-19 02:14:04,1967119892956188685,False
1967119896731062274,1967119894638104601,1967119892838748256,1,164486,2025-08-19 02:08:04,1967119892956188680,2025-08-19 02:14:04,1967119892956188685,False
1967119896731062275,1967119894638104602,1967119892838748303,1,174609,2025-08-19 14:05:04,1967119892956188685,2025-08-19 14:09:04,1967119892956188680,False
1967119896731062276,1967119894638104603,1967119892838748267,2,46936,2025-08-19 14:05:04,1967119892956188685,2025-08-19 14:09:04,1967119892956188680,False
1967119896731062277,1967119894638104604,1967119892834553894,3,64599,2025-08-19 07:19:04,1967119892956188683,2025-08-19 07:33:04,1967119892956188685,False
1967119896731062278,1967119894638104605,1967119892838748186,1,24224,2025-08-19 07:19:04,1967119892956188683,2025-08-19 07:33:04,1967119892956188685,False
1967119896731062279,1967119894638104605,1967119892838748296,1,24224,2025-08-19 07:19:04,1967119892956188683,2025-08-19 07:33:04,1967119892956188685,False
1967119896731062280,1967119894638104606,1967119892834553904,1,14279,2025-08-19 07:19:04,1967119892956188683,2025-08-19 07:33:04,1967119892956188685,False
1967119896731062281,1967119894638104607,1967119892830359597,1,1244169,2025-08-19 07:19:04,1967119892956188683,2025-08-19 07:33:04,1967119892956188685,False
1967119896731062282,1967119894667464704,1967119892834553889,2,376835,2025-08-19 09:06:04,1967119892956188683,2025-08-19 09:20:04,1967119892956188685,False
1967119896731062283,1967119894667464705,1967119892834553925,1,1321538,2025-08-19 09:06:04,1967119892956188683,2025-08-19 09:20:04,1967119892956188685,False
1967119896731062284,1967119894671659008,1967119892830359579,1,376835,2025-08-19 07:50:04,1967119892956188683,2025-08-19 07:59:04,1967119892956188682,False
1967119896731062285,1967119894671659009,1967119892838748257,1,67077,2025-08-19 07:50:04,1967119892956188683,2025-08-19 07:59:04,1967119892956188682,False
1967119896731062286,1967119894671659010,1967119892838748168,1,174609,2025-08-19 07:50:04,1967119892956188683,2025-08-19 07:59:04,1967119892956188682,False
1967119896731062287,1967119894671659011,1967119892834553904,2,14279,2025-08-19 07:50:04,1967119892956188683,2025-08-19 07:59:04,1967119892956188682,False
1967119896731062288,1967119894671659012,1967119892830359557,2,421451,2025-08-19 07:50:04,1967119892956188683,2025-08-19 07:59:04,1967119892956188682,False
1967119896731062289,1967119894671659013,1967119892838748250,2,72048,2025-08-19 07:50:04,1967119892956188683,2025-08-19 07:59:04,1967119892956188682,False
1967119896731062290,1967119894671659014,1967119892838748180,1,15189,2025-08-19 15:46:04,1967119892956188680,2025-08-19 16:00:04,1967119892956188684,False
1967119896731062291,1967119894671659015,1967119892838748229,1,63701,2025-08-19 15:46:04,1967119892956188680,2025-08-19 16:00:04,1967119892956188684,False
1967119896731062292,1967119894671659016,1967119892834553904,1,14279,2025-08-19 15:46:04,1967119892956188680,2025-08-19 16:00:04,1967119892956188684,False
1967119896731062293,1967119894671659017,1967119892838748303,1,43327,2025-08-19 14:47:04,1967119892956188685,2025-08-19 14:58:04,1967119892956188684,False
1967119896731062294,1967119894671659018,1967119892830359623,1,61022,2025-08-19 14:47:04,1967119892956188685,2025-08-19 14:58:04,1967119892956188684,False
1967119896731062295,1967119894675853312,1967119892838748291,2,579715,2025-08-19 20:12:04,1967119892956188682,2025-08-19 20:24:04,1967119892956188683,False
1967119896731062296,1967119894675853313,1967119892834553889,1,174609,2025-08-19 05:53:04,1967119892956188680,2025-08-19 05:57:04,1967119892956188678,False
1967119896731062297,1967119894680047616,1967119892838748168,3,174609,2025-08-20 13:55:04,1967119892956188680,2025-08-20 14:06:04,1967119892956188682,False
1967119896731062298,1967119894680047617,1967119892838748226,2,26443,2025-08-20 13:55:04,1967119892956188680,2025-08-20 14:06:04,1967119892956188682,False
1967119896731062299,1967119894680047618,1967119892838748226,4,86881,2025-08-20 13:55:04,1967119892956188680,2025-08-20 14:06:04,1967119892956188682,False
1967119896731062300,1967119894680047619,1967119892838748264,1,49375,2025-08-20 00:28:04,1967119892956188680,2025-08-20 00:29:04,1967119892956188684,False
1967119896731062301,1967119894680047620,1967119892838748291,1,38407,2025-08-20 00:28:04,1967119892956188680,2025-08-20 00:29:04,1967119892956188684,False
1967119896731062302,1967119894680047621,1967119892838748184,2,19254,2025-08-20 00:28:04,1967119892956188680,2025-08-20 00:29:04,1967119892956188684,False
1967119896731062303,1967119894680047621,1967119892834553915,2,19254,2025-08-20 00:28:04,1967119892956188680,2025-08-20 00:29:04,1967119892956188684,False
1967119896731062304,1967119894680047622,1967119892838748293,1,26443,2025-08-20 00:28:04,1967119892956188680,2025-08-20 00:29:04,1967119892956188684,False
1967119896731062305,1967119894680047623,1967119892830359558,2,86881,2025-08-20 00:28:04,1967119892956188680,2025-08-20 00:29:04,1967119892956188684,False
1967119896731062306,1967119894680047624,1967119892830359554,1,31035,2025-08-20 00:28:04,1967119892956188680,2025-08-20 00:29:04,1967119892956188684,False
1967119896731062307,1967119894680047625,1967119892834553919,1,313913,2025-08-20 10:04:04,1967119892956188678,2025-08-20 10:09:04,1967119892956188685,False
1967119896731062308,1967119894680047626,1967119892838748190,2,24111,2025-08-20 10:04:04,1967119892956188678,2025-08-20 10:09:04,1967119892956188685,False
1967119896731062309,1967119894680047627,1967119892834553894,1,64599,2025-08-20 10:04:04,1967119892956188678,2025-08-20 10:09:04,1967119892956188685,False
1967119896731062310,1967119894684241920,1967119892834553891,2,47110,2025-08-20 23:35:04,1967119892956188680,2025-08-20 23:38:04,1967119892956188683,False
1967119896731062311,1967119894684241921,1967119892830359607,1,14367,2025-08-20 05:07:04,1967119892956188679,2025-08-20 05:19:04,1967119892956188679,False
1967119896731062312,1967119894684241921,1967119892838748289,1,14367,2025-08-20 05:07:04,1967119892956188679,2025-08-20 05:19:04,1967119892956188679,False
1967119896731062313,1967119894684241922,1967119892834553890,1,200012,2025-08-20 05:07:04,1967119892956188679,2025-08-20 05:19:04,1967119892956188679,False
1967119896731062314,1967119894688436224,1967119892830359570,1,36003,2025-08-20 05:00:04,1967119892956188682,2025-08-20 05:15:04,1967119892956188684,False
1967119896731062315,1967119894688436225,1967119892838748194,5,14367,2025-08-20 11:38:04,1967119892956188682,2025-08-20 11:47:04,1967119892956188681,False
1967119896731062316,1967119894688436226,1967119892834553922,1,47110,2025-08-20 11:38:04,1967119892956188682,2025-08-20 11:47:04,1967119892956188681,False
1967119896731062317,1967119894692630528,1967119892830359579,1,376835,2025-08-20 03:00:04,1967119892956188680,2025-08-20 03:07:04,1967119892956188683,False
1967119896731062318,1967119894692630528,1967119892834553919,2,376835,2025-08-20 03:00:04,1967119892956188680,2025-08-20 03:07:04,1967119892956188683,False
1967119896731062319,1967119894692630529,1967119892834553891,1,47110,2025-08-20 03:00:04,1967119892956188680,2025-08-20 03:07:04,1967119892956188683,False
1967119896731062320,1967119894692630530,1967119892838748180,1,19254,2025-08-20 03:00:04,1967119892956188680,2025-08-20 03:07:04,1967119892956188683,False
1967119896760422400,1967119894692630531,1967119892830359557,1,421451,2025-08-20 03:00:04,1967119892956188680,2025-08-20 03:07:04,1967119892956188683,False
1967119896760422401,1967119894692630532,1967119892838748226,2,86881,2025-08-20 03:00:04,1967119892956188680,2025-08-20 03:07:04,1967119892956188683,False
1967119896760422402,1967119894692630533,1967119892834553931,1,179379,2025-08-20 14:07:04,1967119892956188685,2025-08-20 14:09:04,1967119892956188684,False
1967119896760422403,1967119894692630534,1967119892838748229,1,63701,2025-08-20 14:07:04,1967119892956188685,2025-08-20 14:09:04,1967119892956188684,False
1967119896760422404,1967119894692630535,1967119892834553891,1,200012,2025-08-20 14:07:04,1967119892956188685,2025-08-20 14:09:04,1967119892956188684,False
1967119896764616704,1967119894696824832,1967119892838748276,2,512311,2025-08-21 20:45:04,1967119892956188683,2025-08-21 20:55:04,1967119892956188683,False
1967119896764616705,1967119894696824833,1967119892838748303,2,174609,2025-08-21 20:45:04,1967119892956188683,2025-08-21 20:55:04,1967119892956188683,False
1967119896764616706,1967119894696824834,1967119892834553894,3,64599,2025-08-21 00:52:04,1967119892956188684,2025-08-21 01:07:04,1967119892956188683,False
1967119896768811008,1967119894701019136,1967119892830359572,3,52149,2025-08-21 17:16:04,1967119892956188681,2025-08-21 17:27:04,1967119892956188683,False
1967119896768811009,1967119894701019137,1967119892830359636,1,74235,2025-08-21 17:16:04,1967119892956188681,2025-08-21 17:27:04,1967119892956188683,False
1967119896768811010,1967119894705213440,1967119892838748295,2,13923,2025-08-21 08:02:04,1967119892956188682,2025-08-21 08:06:04,1967119892956188681,False
1967119896768811011,1967119894705213441,1967119892830359572,1,41747,2025-08-21 07:50:04,1967119892956188683,2025-08-21 07:53:04,1967119892956188683,False
1967119896768811012,1967119894705213442,1967119892830359572,2,36003,2025-08-21 07:50:04,1967119892956188683,2025-08-21 07:53:04,1967119892956188683,False
1967119896768811013,1967119894705213442,1967119892838748282,1,36003,2025-08-21 07:50:04,1967119892956188683,2025-08-21 07:53:04,1967119892956188683,False
1967119896773005312,1967119894705213443,1967119892838748210,1,1244169,2025-08-21 01:39:04,1967119892956188681,2025-08-21 01:46:04,1967119892956188681,False
1967119896773005313,1967119894709407744,1967119892838748202,2,164486,2025-08-21 14:10:04,1967119892956188684,2025-08-21 14:13:04,1967119892956188681,False
1967119896773005314,1967119894709407745,1967119892838748181,1,19254,2025-08-21 14:10:04,1967119892956188684,2025-08-21 14:13:04,1967119892956188681,False
1967119896773005315,1967119894709407746,1967119892834553879,1,43327,2025-08-21 14:10:04,1967119892956188684,2025-08-21 14:13:04,1967119892956188681,False
1967119896773005316,1967119894709407746,1967119892838748255,2,43327,2025-08-21 14:10:04,1967119892956188684,2025-08-21 14:13:04,1967119892956188681,False
1967119896773005317,1967119894709407747,1967119892838748302,2,174609,2025-08-21 14:10:04,1967119892956188684,2025-08-21 14:13:04,1967119892956188681,False
1967119896773005318,1967119894709407748,1967119892834553930,1,179379,2025-08-21 14:10:04,1967119892956188684,2025-08-21 14:13:04,1967119892956188681,False
1967119896773005319,1967119894709407748,1967119892838748269,1,179379,2025-08-21 14:10:04,1967119892956188684,2025-08-21 14:13:04,1967119892956188681,False
1967119896773005320,1967119894709407749,1967119892830359555,1,24224,2025-08-21 14:10:04,1967119892956188684,2025-08-21 14:13:04,1967119892956188681,False
1967119896773005321,1967119894709407750,1967119892830359581,1,200012,2025-08-21 13:47:04,1967119892956188679,2025-08-21 13:55:04,1967119892956188681,False
1967119896773005322,1967119894709407751,1967119892834553889,3,376835,2025-08-21 13:47:04,1967119892956188679,2025-08-21 13:55:04,1967119892956188681,False
1967119896773005323,1967119894709407752,1967119892838748285,1,31459,2025-08-21 13:47:04,1967119892956188679,2025-08-21 13:55:04,1967119892956188681,False
1967119896773005324,1967119894709407753,1967119892834553889,2,64599,2025-08-21 13:47:04,1967119892956188679,2025-08-21 13:55:04,1967119892956188681,False
1967119896773005325,1967119894713602048,1967119892834553889,1,376835,2025-08-21 06:50:04,1967119892956188684,2025-08-21 07:05:04,1967119892956188679,False
1967119896773005326,1967119894713602049,1967119892834553889,1,174609,2025-08-21 06:50:04,1967119892956188684,2025-08-21 07:05:04,1967119892956188679,False
1967119896773005327,1967119894713602050,1967119892830359572,2,36069,2025-08-21 11:35:04,1967119892956188681,2025-08-21 11:43:04,1967119892956188680,False
1967119896773005328,1967119894713602051,1967119892830359566,1,14279,2025-08-21 11:35:04,1967119892956188681,2025-08-21 11:43:04,1967119892956188680,False
1967119896773005329,1967119894713602052,1967119892830359566,1,14279,2025-08-21 20:23:04,1967119892956188684,2025-08-21 20:38:04,1967119892956188681,False
1967119896773005330,1967119894717796352,1967119892830359572,2,41747,2025-08-21 20:55:04,1967119892956188678,2025-08-21 21:10:04,1967119892956188681,False
1967119896773005331,1967119894717796353,1967119892830359572,1,36003,2025-08-21 20:55:04,1967119892956188678,2025-08-21 21:10:04,1967119892956188681,False
1967119896773005332,1967119894717796353,1967119892838748282,1,36003,2025-08-21 20:55:04,1967119892956188678,2025-08-21 21:10:04,1967119892956188681,False
1967119896773005333,1967119894717796354,1967119892830359572,1,52149,2025-08-21 20:55:04,1967119892956188678,2025-08-21 21:10:04,1967119892956188681,False
1967119896773005334,1967119894721990656,1967119892834553889,1,376835,2025-08-21 08:07:04,1967119892956188685,2025-08-21 08:16:04,1967119892956188683,False
1967119896773005335,1967119894721990657,1967119892838748183,4,31320,2025-08-21 08:07:04,1967119892956188685,2025-08-21 08:16:04,1967119892956188683,False
1967119896773005336,1967119894721990658,1967119892838748283,1,36003,2025-08-21 18:30:04,1967119892956188682,2025-08-21 18:39:04,1967119892956188678,False
1967119896773005337,1967119894721990659,1967119892834553881,1,15189,2025-08-21 18:30:04,1967119892956188682,2025-08-21 18:39:04,1967119892956188678,False
1967119896773005338,1967119894721990660,1967119892838748187,1,13923,2025-08-21 14:59:04,1967119892956188684,2025-08-21 15:12:04,1967119892956188681,False
1967119896773005339,1967119894726184960,1967119892834553889,1,174609,2025-08-21 14:59:04,1967119892956188684,2025-08-21 15:12:04,1967119892956188681,False
1967119896773005340,1967119894726184961,1967119892830359630,1,20336,2025-08-21 14:59:04,1967119892956188684,2025-08-21 15:12:04,1967119892956188681,False
1967119896773005341,1967119894726184962,1967119892830359557,2,421451,2025-08-21 03:30:04,1967119892956188679,2025-08-21 03:41:04,1967119892956188680,False
1967119896773005342,1967119894726184962,1967119892834553902,1,421451,2025-08-21 03:30:04,1967119892956188679,2025-08-21 03:41:04,1967119892956188680,False
1967119896773005343,1967119894726184963,1967119892834553931,1,74235,2025-08-21 03:30:04,1967119892956188679,2025-08-21 03:41:04,1967119892956188680,False
1967119896773005344,1967119894726184964,1967119892830359579,1,376835,2025-08-21 03:30:04,1967119892956188679,2025-08-21 03:41:04,1967119892956188680,False
1967119896773005345,1967119894726184964,1967119892834553919,1,376835,2025-08-21 03:30:04,1967119892956188679,2025-08-21 03:41:04,1967119892956188680,False
1967119896773005346,1967119894726184965,1967119892838748180,1,31320,2025-08-21 03:30:04,1967119892956188679,2025-08-21 03:41:04,1967119892956188680,False
1967119896773005347,1967119894726184965,1967119892838748190,1,31320,2025-08-21 03:30:04,1967119892956188679,2025-08-21 03:41:04,1967119892956188680,False
1967119896773005348,1967119894726184966,1967119892834553891,1,47110,2025-08-21 13:45:04,1967119892956188683,2025-08-21 13:52:04,1967119892956188681,False
1967119896773005349,1967119894726184967,1967119892838748186,2,24224,2025-08-21 13:45:04,1967119892956188683,2025-08-21 13:52:04,1967119892956188681,False
1967119896773005350,1967119894726184967,1967119892838748296,1,24224,2025-08-21 13:45:04,1967119892956188683,2025-08-21 13:52:04,1967119892956188681,False
1967119896773005351,1967119894726184968,1967119892838748250,1,72048,2025-08-21 13:45:04,1967119892956188683,2025-08-21 13:52:04,1967119892956188681,False
1967119896773005352,1967119894730379264,1967119892830359562,1,1072384,2025-08-21 20:10:04,1967119892956188679,2025-08-21 20:15:04,1967119892956188679,False
1967119896793976832,1967119894730379265,1967119892838748225,4,86881,2025-08-21 20:10:04,1967119892956188679,2025-08-21 20:15:04,1967119892956188679,False
1967119896793976833,1967119894730379266,1967119892834553903,1,14367,2025-08-21 20:10:04,1967119892956188679,2025-08-21 20:15:04,1967119892956188679,False
1967119896793976834,1967119894730379267,1967119892834553909,1,15189,2025-08-21 20:10:04,1967119892956188679,2025-08-21 20:15:04,1967119892956188679,False
1967119896793976835,1967119894730379268,1967119892834553924,1,1072384,2025-08-22 10:56:04,1967119892956188682,2025-08-22 11:11:04,1967119892956188684,False
1967119896798171136,1967119894730379269,1967119892838748186,2,24224,2025-08-22 10:56:04,1967119892956188682,2025-08-22 11:11:04,1967119892956188684,False
1967119896798171137,1967119894730379269,1967119892838748296,1,24224,2025-08-22 10:56:04,1967119892956188682,2025-08-22 11:11:04,1967119892956188684,False
1967119896798171138,1967119894730379270,1967119892830359557,2,421451,2025-08-22 10:56:04,1967119892956188682,2025-08-22 11:11:04,1967119892956188684,False
1967119896798171139,1967119894730379271,1967119892838748226,2,86881,2025-08-22 10:56:04,1967119892956188682,2025-08-22 11:11:04,1967119892956188684,False
1967119896798171140,1967119894734573568,1967119892830359623,1,61022,2025-08-22 08:21:04,1967119892956188679,2025-08-22 08:35:04,1967119892956188680,False
1967119896798171141,1967119894738767872,1967119892838748303,1,43327,2025-08-22 11:40:04,1967119892956188681,2025-08-22 11:54:04,1967119892956188678,False
1967119896798171142,1967119894738767873,1967119892838748275,1,63701,2025-08-22 08:51:04,1967119892956188681,2025-08-22 08:53:04,1967119892956188684,False
1967119896798171143,1967119894738767874,1967119892838748165,2,313913,2025-08-22 08:51:04,1967119892956188681,2025-08-22 08:53:04,1967119892956188684,False
1967119896798171144,1967119894738767875,1967119892838748261,1,36069,2025-08-22 08:51:04,1967119892956188681,2025-08-22 08:53:04,1967119892956188684,False
1967119896798171145,1967119894738767876,1967119892834553931,2,74235,2025-08-22 19:45:04,1967119892956188680,2025-08-22 19:53:04,1967119892956188680,False
1967119896798171146,1967119894738767877,1967119892838748226,1,86881,2025-08-22 19:45:04,1967119892956188680,2025-08-22 19:53:04,1967119892956188680,False
1967119896798171147,1967119894738767878,1967119892838748288,1,31459,2025-08-22 19:45:04,1967119892956188680,2025-08-22 19:53:04,1967119892956188680,False
1967119896798171148,1967119894738767879,1967119892838748180,1,31320,2025-08-22 19:45:04,1967119892956188680,2025-08-22 19:53:04,1967119892956188680,False
1967119896798171149,1967119894738767880,1967119892830359598,1,14367,2025-08-22 19:45:04,1967119892956188680,2025-08-22 19:53:04,1967119892956188680,False
1967119896798171150,1967119894738767880,1967119892834553904,1,14367,2025-08-22 19:45:04,1967119892956188680,2025-08-22 19:53:04,1967119892956188680,False
1967119896798171151,1967119894738767881,1967119892838748168,1,174609,2025-08-22 19:45:04,1967119892956188680,2025-08-22 19:53:04,1967119892956188680,False
1967119896798171152,1967119894742962176,1967119892838748217,1,179379,2025-08-22 21:27:04,1967119892956188683,2025-08-22 21:40:04,1967119892956188679,False
1967119896798171153,1967119894742962177,1967119892830359566,2,14279,2025-08-22 21:27:04,1967119892956188683,2025-08-22 21:40:04,1967119892956188679,False
1967119896798171154,1967119894742962177,1967119892830359630,1,14279,2025-08-22 21:27:04,1967119892956188683,2025-08-22 21:40:04,1967119892956188679,False
1967119896798171155,1967119894742962178,1967119892838748303,1,164486,2025-08-22 08:23:04,1967119892956188683,2025-08-22 08:31:04,1967119892956188678,False
1967119896798171156,1967119894742962179,1967119892838748184,2,31320,2025-08-22 08:23:04,1967119892956188683,2025-08-22 08:31:04,1967119892956188678,False
1967119896798171157,1967119894742962179,1967119892838748301,1,31320,2025-08-22 08:23:04,1967119892956188683,2025-08-22 08:31:04,1967119892956188678,False
1967119896798171158,1967119894742962180,1967119892838748264,2,20336,2025-08-22 08:23:04,1967119892956188683,2025-08-22 08:31:04,1967119892956188678,False
1967119896798171159,1967119894742962181,1967119892830359558,1,86881,2025-08-22 08:23:04,1967119892956188683,2025-08-22 08:31:04,1967119892956188678,False
1967119896798171160,1967119894747156480,1967119892830359554,4,52149,2025-08-22 12:37:04,1967119892956188679,2025-08-22 12:50:04,1967119892956188682,False
1967119896798171161,1967119894747156481,1967119892838748291,2,38407,2025-08-22 12:37:04,1967119892956188679,2025-08-22 12:50:04,1967119892956188682,False
1967119896798171162,1967119894747156482,1967119892838748303,2,174609,2025-08-22 12:37:04,1967119892956188679,2025-08-22 12:50:04,1967119892956188682,False
1967119896798171163,1967119894747156483,1967119892838748236,3,41747,2025-08-22 12:37:04,1967119892956188679,2025-08-22 12:50:04,1967119892956188682,False
1967119896798171164,1967119894747156484,1967119892830359617,1,1339857,2025-08-22 02:22:04,1967119892956188684,2025-08-22 02:36:04,1967119892956188685,False
1967119896798171165,1967119894747156485,1967119892834553889,2,174609,2025-08-22 02:22:04,1967119892956188684,2025-08-22 02:36:04,1967119892956188685,False
1967119896798171166,1967119894747156486,1967119892830359636,1,74235,2025-08-22 02:22:04,1967119892956188684,2025-08-22 02:36:04,1967119892956188685,False
1967119896798171167,1967119894747156487,1967119892830359636,1,512311,2025-08-22 02:22:04,1967119892956188684,2025-08-22 02:36:04,1967119892956188685,False
