id,store_id,customer_id,voucher_id,final_price,note,payment_id,created_at,created_by,updated_at,updated_by,deleted
SO20250726000361,1967119892788416529,1967119892901662723,,3096702,Trong lớn đi này. Vậy người có.,2,2025-07-26 04:45:04,1967119892956188678,2025-07-26 05:00:04,1967119892956188684,False
SO20250726000362,1967119892788416526,1967119892914245647,,184677,,3,2025-07-26 14:00:04,1967119892956188681,2025-07-26 14:02:04,1967119892956188680,False
SO20250726000363,1967119892788416523,,,165428,,1,2025-07-26 01:14:04,1967119892956188678,2025-07-26 01:21:04,1967119892956188681,False
SO20250726000364,1967119892788416523,1967119892905857024,,1288883,,1,2025-07-26 21:50:04,1967119892956188685,2025-07-26 21:58:04,1967119892956188679,False
SO20250727000365,1967119892788416523,1967119892859719692,,1571322,,1,2025-07-27 04:57:04,1967119892956188682,2025-07-27 04:58:04,1967119892956188683,False
SO20250727000366,1967119892788416526,1967119892859719684,,763532,,2,2025-07-27 14:23:04,1967119892956188685,2025-07-27 14:26:04,1967119892956188683,False
SO20250727000367,1967119892788416524,1967119892901662729,,930345,,2,2025-07-27 14:00:04,1967119892956188679,2025-07-27 14:07:04,1967119892956188684,False
SO20250727000368,1967119892788416522,1967119892939411468,,152670,,1,2025-07-27 03:30:04,1967119892956188681,2025-07-27 03:44:04,1967119892956188683,False
SO20250727000369,1967119892788416522,1967119892855525399,,779227,,1,2025-07-27 10:57:04,1967119892956188681,2025-07-27 11:01:04,1967119892956188678,False
SO20250727000370,1967119892788416522,1967119892851331075,,653136,,1,2025-07-27 19:36:04,1967119892956188679,2025-07-27 19:44:04,1967119892956188683,False
SO20250727000371,1967119892788416525,1967119892910051333,,285138,,2,2025-07-27 03:13:04,1967119892956188684,2025-07-27 03:17:04,1967119892956188681,False
SO20250727000372,1967119892788416525,1967119892863913995,,482866,,1,2025-07-27 05:58:04,1967119892956188684,2025-07-27 06:09:04,1967119892956188684,False
SO20250727000373,1967119892788416526,1967119892838748368,,2861145,,2,2025-07-27 16:12:04,1967119892956188683,2025-07-27 16:17:04,1967119892956188684,False
SO20250727000374,1967119892788416522,1967119892893274127,,378682,,1,2025-07-27 15:47:04,1967119892956188681,2025-07-27 15:55:04,1967119892956188683,False
SO20250727000375,1967119892788416522,1967119892901662728,,510400,,2,2025-07-27 12:40:04,1967119892956188681,2025-07-27 12:41:04,1967119892956188680,False
SO20250728000376,1967119892788416524,1967119892901662737,,118211,,3,2025-07-28 14:34:04,1967119892956188683,2025-07-28 14:44:04,1967119892956188678,False
SO20250728000377,1967119892788416523,1967119892855525395,,290282,,1,2025-07-28 01:53:04,1967119892956188684,2025-07-28 01:55:04,1967119892956188678,False
SO20250728000378,1967119892788416527,1967119892943605786,,193514,,1,2025-07-28 07:10:04,1967119892956188684,2025-07-28 07:12:04,1967119892956188680,False
SO20250728000379,1967119892788416524,1967119892905857025,,1062366,,2,2025-07-28 03:09:04,1967119892956188682,2025-07-28 03:17:04,1967119892956188684,False
SO20250728000380,1967119892788416524,,,923189,,1,2025-07-28 15:13:04,1967119892956188679,2025-07-28 15:25:04,1967119892956188685,False
SO20250729000381,1967119892788416523,1967119892838748356,,570980,,2,2025-07-29 08:51:04,1967119892956188680,2025-07-29 08:54:04,1967119892956188678,False
SO20250729000382,1967119892788416522,1967119892838748365,,1204792,,3,2025-07-29 19:14:04,1967119892956188683,2025-07-29 19:27:04,1967119892956188685,False
SO20250729000383,1967119892788416522,1967119892905857043,,62582,,3,2025-07-29 03:48:04,1967119892956188684,2025-07-29 04:02:04,1967119892956188683,False
SO20250729000384,1967119892788416525,1967119892910051330,,250328,,1,2025-07-29 09:39:04,1967119892956188685,2025-07-29 09:50:04,1967119892956188683,False
SO20250729000385,1967119892788416522,1967119892880691215,,214365,,3,2025-07-29 12:46:04,1967119892956188684,2025-07-29 12:58:04,1967119892956188682,False
SO20250729000386,1967119892788416524,1967119892838748358,,318069,,4,2025-07-29 08:45:04,1967119892956188680,2025-07-29 08:48:04,1967119892956188680,False
SO20250729000387,1967119892788416526,,,62582,,1,2025-07-29 04:47:04,1967119892956188678,2025-07-29 04:48:04,1967119892956188684,False
SO20250730000388,1967119892788416527,1967119892943605779,,232380,,1,2025-07-30 20:04:04,1967119892956188685,2025-07-30 20:10:04,1967119892956188683,False
SO20250730000389,1967119892788416526,1967119892838748352,1967119892951994385,831489,,4,2025-07-30 08:41:04,1967119892956188681,2025-07-30 08:47:04,1967119892956188680,False
SO20250730000390,1967119892788416527,1967119892918439955,1967119892951994384,183068,,1,2025-07-30 15:41:04,1967119892956188678,2025-07-30 15:46:04,1967119892956188682,False
SO20250730000391,1967119892788416523,1967119892905857041,,990269,,3,2025-07-30 20:38:04,1967119892956188684,2025-07-30 20:41:04,1967119892956188684,False
SO20250730000392,1967119892788416523,1967119892855525390,,1225265,,4,2025-07-30 05:12:04,1967119892956188685,2025-07-30 05:25:04,1967119892956188682,False
SO20250731000393,1967119892788416522,1967119892939411461,,310515,,1,2025-07-31 07:16:04,1967119892956188682,2025-07-31 07:21:04,1967119892956188685,False
SO20250731000394,1967119892788416528,1967119892872302601,,2177267,,2,2025-07-31 14:54:04,1967119892956188682,2025-07-31 15:03:04,1967119892956188680,False
SO20250731000395,1967119892788416522,1967119892872302595,,71859,,1,2025-07-31 04:54:04,1967119892956188680,2025-07-31 05:00:04,1967119892956188678,False
SO20250731000396,1967119892788416522,1967119892863913991,,511634,,1,2025-07-31 14:48:04,1967119892956188681,2025-07-31 14:49:04,1967119892956188679,False
SO20250731000397,1967119892788416528,1967119892893274115,,41380,,2,2025-07-31 08:28:04,1967119892956188682,2025-07-31 08:35:04,1967119892956188678,False
SO20250731000398,1967119892788416526,1967119892889079817,,519877,,1,2025-07-31 21:44:04,1967119892956188678,2025-07-31 21:56:04,1967119892956188685,False
SO20250731000399,1967119892788416527,1967119892838748354,1967119892951994384,373331,Nhưng dưới người sẽ. Của về có đến giống một của.,3,2025-07-31 15:05:04,1967119892956188683,2025-07-31 15:20:04,1967119892956188678,False
SO20250731000400,1967119892788416525,,,319632,,2,2025-07-31 14:09:04,1967119892956188679,2025-07-31 14:18:04,1967119892956188681,False
SO20250731000401,1967119892788416524,1967119892855525393,,410690,,4,2025-07-31 05:43:04,1967119892956188680,2025-07-31 05:54:04,1967119892956188685,False
SO20250731000402,1967119892788416522,1967119892838748368,,5539900,,1,2025-07-31 08:43:04,1967119892956188685,2025-07-31 08:53:04,1967119892956188683,False
SO20250731000403,1967119892788416524,1967119892893274112,,1883820,,1,2025-07-31 16:36:04,1967119892956188685,2025-07-31 16:37:04,1967119892956188680,False
SO20250731000404,1967119892788416525,1967119892935217160,,65834,,1,2025-07-31 00:59:04,1967119892956188680,2025-07-31 01:00:04,1967119892956188678,False
SO20250801000405,1967119892788416522,,,177144,,2,2025-08-01 11:34:04,1967119892956188684,2025-08-01 11:46:04,1967119892956188683,False
SO20250801000406,1967119892788416528,,,238456,,1,2025-08-01 12:28:04,1967119892956188683,2025-08-01 12:37:04,1967119892956188684,False
SO20250801000407,1967119892788416525,1967119892859719696,,596447,,2,2025-08-01 18:50:04,1967119892956188680,2025-08-01 18:54:04,1967119892956188685,False
SO20250801000408,1967119892788416522,1967119892863913996,,116346,,2,2025-08-01 15:13:04,1967119892956188680,2025-08-01 15:26:04,1967119892956188685,False
SO20250801000409,1967119892788416522,1967119892918439960,,141324,,1,2025-08-01 21:10:04,1967119892956188679,2025-08-01 21:16:04,1967119892956188680,False
SO20250801000410,1967119892788416524,1967119892901662739,,1639473,,3,2025-08-01 08:35:04,1967119892956188680,2025-08-01 08:50:04,1967119892956188681,False
SO20250801000411,1967119892788416522,1967119892855525395,1967119892956188677,1396494,,3,2025-08-01 09:38:04,1967119892956188685,2025-08-01 09:40:04,1967119892956188685,False
SO20250801000412,1967119892788416525,1967119892905857033,,515003,,1,2025-08-01 04:24:04,1967119892956188683,2025-08-01 04:34:04,1967119892956188683,False
SO20250801000413,1967119892788416524,1967119892838748349,,747407,,4,2025-08-01 04:59:04,1967119892956188684,2025-08-01 05:03:04,1967119892956188685,False
SO20250801000414,1967119892788416522,1967119892918439957,,2073616,,5,2025-08-01 21:14:04,1967119892956188681,2025-08-01 21:27:04,1967119892956188682,False
SO20250801000415,1967119892788416523,,,55012,Cũng hoặc có.,5,2025-08-01 23:19:04,1967119892956188682,2025-08-01 23:33:04,1967119892956188681,False
SO20250801000416,1967119892788416524,1967119892838748347,,1843842,,1,2025-08-01 13:44:04,1967119892956188685,2025-08-01 13:55:04,1967119892956188681,False
SO20250801000417,1967119892788416528,1967119892947800071,,517928,,3,2025-08-01 20:00:04,1967119892956188682,2025-08-01 20:05:04,1967119892956188681,False
SO20250801000418,1967119892788416523,1967119892905857026,,890618,,1,2025-08-01 07:24:04,1967119892956188684,2025-08-01 07:25:04,1967119892956188681,False
SO20250801000419,1967119892788416524,1967119892901662722,1967119892956188673,1568550,,1,2025-08-01 16:16:04,1967119892956188684,2025-08-01 16:24:04,1967119892956188683,False
SO20250801000420,1967119892788416528,1967119892914245635,,6447526,,1,2025-08-01 03:58:04,1967119892956188684,2025-08-01 04:11:04,1967119892956188681,False
SO20250801000421,1967119892788416526,1967119892905857041,,284819,,3,2025-08-01 08:33:04,1967119892956188683,2025-08-01 08:35:04,1967119892956188682,False
SO20250801000422,1967119892788416522,1967119892939411471,,1042183,,2,2025-08-01 08:56:04,1967119892956188681,2025-08-01 09:10:04,1967119892956188679,False
SO20250801000423,1967119892788416522,1967119892943605779,,137492,,3,2025-08-01 08:07:04,1967119892956188682,2025-08-01 08:15:04,1967119892956188683,False
SO20250801000424,1967119892788416525,1967119892889079820,,55663,,1,2025-08-01 00:33:04,1967119892956188678,2025-08-01 00:36:04,1967119892956188679,False
SO20250801000425,1967119892788416526,,,1487475,,1,2025-08-01 09:04:04,1967119892956188680,2025-08-01 09:07:04,1967119892956188683,False
SO20250801000426,1967119892788416525,1967119892918439966,,48093,,4,2025-08-01 13:38:04,1967119892956188681,2025-08-01 13:46:04,1967119892956188681,False
SO20250801000427,1967119892788416523,,,192372,,1,2025-08-01 17:17:04,1967119892956188679,2025-08-01 17:27:04,1967119892956188679,False
SO20250801000428,1967119892788416526,1967119892859719685,,704850,,1,2025-08-01 21:26:04,1967119892956188683,2025-08-01 21:41:04,1967119892956188680,False
SO20250801000429,1967119892788416524,1967119892897468429,,2627533,,1,2025-08-01 01:27:04,1967119892956188685,2025-08-01 01:38:04,1967119892956188678,False
SO20250801000430,1967119892788416523,1967119892905857036,,1074188,,1,2025-08-01 12:00:04,1967119892956188683,2025-08-01 12:02:04,1967119892956188685,False
SO20250801000431,1967119892788416523,1967119892880691216,,387729,,1,2025-08-01 10:11:04,1967119892956188685,2025-08-01 10:20:04,1967119892956188682,False
SO20250801000432,1967119892788416524,1967119892914245633,,96186,,1,2025-08-01 11:23:04,1967119892956188678,2025-08-01 11:29:04,1967119892956188678,False
SO20250801000433,1967119892788416523,1967119892859719696,,108602,Chưa mỗi như trong bên tôi trong.,1,2025-08-01 19:54:04,1967119892956188681,2025-08-01 19:59:04,1967119892956188678,False
SO20250802000434,1967119892788416527,1967119892838748357,,1688841,,2,2025-08-02 09:14:04,1967119892956188685,2025-08-02 09:18:04,1967119892956188678,False
SO20250802000435,1967119892788416526,,,21699,,1,2025-08-02 10:20:04,1967119892956188678,2025-08-02 10:32:04,1967119892956188685,False
SO20250802000436,1967119892788416525,1967119892910051340,,575415,,1,2025-08-02 10:36:04,1967119892956188684,2025-08-02 10:49:04,1967119892956188679,False
SO20250802000437,1967119892788416522,1967119892910051330,1967119892951994384,1078225,,3,2025-08-02 04:01:04,1967119892956188681,2025-08-02 04:08:04,1967119892956188684,False
SO20250802000438,1967119892788416523,1967119892838748347,,1996908,,3,2025-08-02 05:21:04,1967119892956188679,2025-08-02 05:34:04,1967119892956188680,False
SO20250802000439,1967119892788416528,1967119892893274129,,103105,,1,2025-08-02 07:52:04,1967119892956188678,2025-08-02 07:54:04,1967119892956188680,False
SO20250802000440,1967119892788416524,1967119892901662735,,124569,,1,2025-08-02 06:06:04,1967119892956188678,2025-08-02 06:18:04,1967119892956188685,False
SO20250802000441,1967119892788416523,1967119892935217160,,387028,,1,2025-08-02 07:56:04,1967119892956188678,2025-08-02 08:06:04,1967119892956188684,False
SO20250802000442,1967119892788416528,1967119892838748339,,992007,,3,2025-08-02 08:27:04,1967119892956188685,2025-08-02 08:36:04,1967119892956188683,False
SO20250802000443,1967119892788416525,1967119892918439949,,19891,,4,2025-08-02 19:16:04,1967119892956188679,2025-08-02 19:17:04,1967119892956188685,False
SO20250802000444,1967119892788416527,1967119892914245636,,470618,,1,2025-08-02 03:32:04,1967119892956188681,2025-08-02 03:34:04,1967119892956188679,False
SO20250802000445,1967119892788416529,1967119892851331073,,177267,,3,2025-08-02 07:11:04,1967119892956188680,2025-08-02 07:17:04,1967119892956188685,False
SO20250802000446,1967119892788416529,1967119892943605779,,43398,,1,2025-08-02 10:48:04,1967119892956188681,2025-08-02 10:50:04,1967119892956188681,False
SO20250802000447,1967119892788416529,1967119892838748363,1967119892951994384,2842358,,2,2025-08-02 18:03:04,1967119892956188680,2025-08-02 18:11:04,1967119892956188678,False
SO20250802000448,1967119892788416522,1967119892947800082,,275969,,1,2025-08-02 06:14:04,1967119892956188679,2025-08-02 06:22:04,1967119892956188683,False
SO20250802000449,1967119892788416529,1967119892901662742,,295011,,2,2025-08-02 05:54:04,1967119892956188684,2025-08-02 05:59:04,1967119892956188683,False
SO20250802000450,1967119892788416525,1967119892838748363,,2883294,,2,2025-08-02 01:34:04,1967119892956188681,2025-08-02 01:35:04,1967119892956188679,False
SO20250803000451,1967119892788416528,1967119892838748357,,581928,,1,2025-08-03 19:02:04,1967119892956188683,2025-08-03 19:15:04,1967119892956188683,False
SO20250803000452,1967119892788416524,1967119892951994370,,119327,,1,2025-08-03 20:31:04,1967119892956188681,2025-08-03 20:35:04,1967119892956188678,False
SO20250803000453,1967119892788416525,1967119892939411468,,331673,,4,2025-08-03 16:02:04,1967119892956188680,2025-08-03 16:13:04,1967119892956188681,False
SO20250803000454,1967119892788416525,1967119892943605775,,154497,,1,2025-08-03 09:58:04,1967119892956188678,2025-08-03 10:04:04,1967119892956188679,False
SO20250803000455,1967119892788416524,1967119892939411458,,121038,,4,2025-08-03 20:56:04,1967119892956188679,2025-08-03 21:09:04,1967119892956188679,False
SO20250803000456,1967119892788416525,1967119892910051357,,2767143,,1,2025-08-03 19:32:04,1967119892956188683,2025-08-03 19:44:04,1967119892956188682,False
SO20250803000457,1967119892788416522,,,62582,,1,2025-08-03 10:06:04,1967119892956188684,2025-08-03 10:08:04,1967119892956188678,False
SO20250803000458,1967119892788416527,1967119892855525378,,391532,,2,2025-08-03 05:50:04,1967119892956188682,2025-08-03 06:01:04,1967119892956188680,False
SO20250804000459,1967119892788416524,,1967119892956188673,59498,,2,2025-08-04 13:38:04,1967119892956188678,2025-08-04 13:40:04,1967119892956188678,False
SO20250804000460,1967119892788416522,1967119892910051335,,518015,,4,2025-08-04 08:57:04,1967119892956188679,2025-08-04 09:04:04,1967119892956188678,False
SO20250804000461,1967119892788416527,1967119892859719695,,3451222,Điều giữa như có đến với.,3,2025-08-04 23:16:04,1967119892956188678,2025-08-04 23:26:04,1967119892956188679,False
SO20250804000462,1967119892788416524,1967119892872302607,,2250657,,2,2025-08-04 03:04:04,1967119892956188685,2025-08-04 03:10:04,1967119892956188681,False
SO20250804000463,1967119892788416523,1967119892910051333,,944043,,5,2025-08-04 20:51:04,1967119892956188685,2025-08-04 20:57:04,1967119892956188684,False
SO20250804000464,1967119892788416525,1967119892859719682,,296640,,2,2025-08-04 16:51:04,1967119892956188683,2025-08-04 17:06:04,1967119892956188683,False
SO20250805000465,1967119892788416524,1967119892868108301,,173533,,1,2025-08-05 13:42:04,1967119892956188685,2025-08-05 13:52:04,1967119892956188681,False
SO20250805000466,1967119892788416524,1967119892918439938,,1043278,,1,2025-08-05 10:46:04,1967119892956188679,2025-08-05 10:50:04,1967119892956188683,False
SO20250805000467,1967119892788416525,1967119892914245643,,93614,Như đó theo về tại cho.,3,2025-08-05 20:49:04,1967119892956188682,2025-08-05 20:52:04,1967119892956188683,False
SO20250805000468,1967119892788416523,1967119892910051358,,887935,,1,2025-08-05 06:01:04,1967119892956188685,2025-08-05 06:16:04,1967119892956188678,False
SO20250805000469,1967119892788416523,1967119892910051329,1967119892956188673,195484,,1,2025-08-05 08:45:04,1967119892956188679,2025-08-05 08:46:04,1967119892956188684,False
SO20250805000470,1967119892788416522,,,886672,,3,2025-08-05 14:29:04,1967119892956188679,2025-08-05 14:31:04,1967119892956188681,False
SO20250805000471,1967119892788416522,1967119892838748344,1967119892956188673,3611776,,2,2025-08-05 21:55:04,1967119892956188683,2025-08-05 21:58:04,1967119892956188678,False
SO20250805000472,1967119892788416524,,,2974017,Vẫn tự không về như. Cái nơi với khiến thì.,1,2025-08-05 10:33:04,1967119892956188682,2025-08-05 10:35:04,1967119892956188679,False
SO20250805000473,1967119892788416526,1967119892947800071,,663539,,4,2025-08-05 07:21:04,1967119892956188678,2025-08-05 07:33:04,1967119892956188678,False
SO20250805000474,1967119892788416523,,,738620,,1,2025-08-05 08:32:04,1967119892956188678,2025-08-05 08:45:04,1967119892956188684,False
SO20250805000475,1967119892788416524,1967119892855525390,,192016,,1,2025-08-05 08:59:04,1967119892956188680,2025-08-05 09:02:04,1967119892956188685,False
SO20250805000476,1967119892788416522,1967119892838748326,1967119892951994381,656683,,1,2025-08-05 11:55:04,1967119892956188679,2025-08-05 12:08:04,1967119892956188681,False
SO20250806000477,1967119892788416524,1967119892918439947,,1727940,,2,2025-08-06 07:11:04,1967119892956188682,2025-08-06 07:24:04,1967119892956188685,False
SO20250806000478,1967119892788416522,1967119892918439944,,132547,,4,2025-08-06 09:32:04,1967119892956188680,2025-08-06 09:36:04,1967119892956188684,False
SO20250806000479,1967119892788416528,1967119892838748345,,2070595,,1,2025-08-06 04:31:04,1967119892956188684,2025-08-06 04:45:04,1967119892956188678,False
SO20250806000480,1967119892788416525,1967119892939411472,,117058,,4,2025-08-06 04:19:04,1967119892956188685,2025-08-06 04:21:04,1967119892956188685,False
SO20250806000481,1967119892788416522,1967119892918439962,,1697577,,3,2025-08-06 07:14:04,1967119892956188683,2025-08-06 07:24:04,1967119892956188685,False
SO20250806000482,1967119892788416526,,,110848,,4,2025-08-06 03:17:04,1967119892956188679,2025-08-06 03:31:04,1967119892956188684,False
SO20250806000483,1967119892788416522,1967119892893274121,,1866986,,1,2025-08-06 21:53:04,1967119892956188680,2025-08-06 22:02:04,1967119892956188685,False
SO20250806000484,1967119892788416526,1967119892897468427,,352768,,2,2025-08-06 17:46:04,1967119892956188682,2025-08-06 17:57:04,1967119892956188680,False
SO20250807000485,1967119892788416526,1967119892884885505,,478449,,1,2025-08-07 11:56:04,1967119892956188678,2025-08-07 11:59:04,1967119892956188682,False
SO20250807000486,1967119892788416525,1967119892880691218,,526094,,4,2025-08-07 08:12:04,1967119892956188681,2025-08-07 08:26:04,1967119892956188683,False
SO20250807000487,1967119892788416522,1967119892918439959,,27115,,1,2025-08-07 21:11:04,1967119892956188683,2025-08-07 21:12:04,1967119892956188678,False
SO20250807000488,1967119892788416522,1967119892905857040,1967119892951994381,880424,,1,2025-08-07 16:56:04,1967119892956188679,2025-08-07 17:02:04,1967119892956188683,False
SO20250807000489,1967119892788416522,1967119892851331075,,1535431,,1,2025-08-07 17:04:04,1967119892956188681,2025-08-07 17:14:04,1967119892956188685,False
SO20250807000490,1967119892788416523,1967119892838748350,,2298296,,3,2025-08-07 04:38:04,1967119892956188682,2025-08-07 04:45:04,1967119892956188684,False
SO20250807000491,1967119892788416522,1967119892905857035,,55424,,3,2025-08-07 19:39:04,1967119892956188684,2025-08-07 19:47:04,1967119892956188680,False
SO20250807000492,1967119892788416523,1967119892884885505,,498180,,1,2025-08-07 21:32:04,1967119892956188680,2025-08-07 21:45:04,1967119892956188685,False
SO20250807000493,1967119892788416526,1967119892914245645,,454948,,1,2025-08-07 02:42:04,1967119892956188680,2025-08-07 02:47:04,1967119892956188681,False
SO20250807000494,1967119892788416525,1967119892947800089,,177210,Trong như đến không theo từ.,1,2025-08-07 06:34:04,1967119892956188681,2025-08-07 06:48:04,1967119892956188682,False
SO20250808000495,1967119892788416523,1967119892863913994,,837137,,1,2025-08-08 15:13:04,1967119892956188685,2025-08-08 15:15:04,1967119892956188684,False
SO20250808000496,1967119892788416527,1967119892838748334,,1825867,Khiến để có giữa vậy. Đã trong để.,2,2025-08-08 14:20:04,1967119892956188678,2025-08-08 14:28:04,1967119892956188684,False
SO20250808000497,1967119892788416523,,,1389681,,1,2025-08-08 04:06:04,1967119892956188683,2025-08-08 04:16:04,1967119892956188679,False
SO20250808000498,1967119892788416523,1967119892838748367,1967119892951994381,663849,,2,2025-08-08 15:59:04,1967119892956188684,2025-08-08 16:01:04,1967119892956188678,False
SO20250808000499,1967119892788416522,1967119892838748340,1967119892951994381,600518,Về như điều trong như. Tự các từ bên.,2,2025-08-08 14:17:04,1967119892956188685,2025-08-08 14:32:04,1967119892956188680,False
SO20250808000500,1967119892788416529,1967119892947800071,,155158,,4,2025-08-08 09:44:04,1967119892956188685,2025-08-08 09:58:04,1967119892956188681,False
SO20250808000501,1967119892788416523,1967119892880691205,,470618,,5,2025-08-08 08:28:04,1967119892956188683,2025-08-08 08:43:04,1967119892956188681,False
SO20250808000502,1967119892788416523,1967119892893274130,,78005,,4,2025-08-08 02:54:04,1967119892956188685,2025-08-08 02:56:04,1967119892956188685,False
SO20250808000503,1967119892788416524,1967119892872302599,,316792,,1,2025-08-08 02:57:04,1967119892956188681,2025-08-08 03:01:04,1967119892956188683,False
SO20250808000504,1967119892788416528,1967119892939411459,,152556,,1,2025-08-08 14:49:04,1967119892956188684,2025-08-08 14:53:04,1967119892956188684,False
SO20250808000505,1967119892788416524,1967119892943605786,,146068,,3,2025-08-08 13:41:04,1967119892956188680,2025-08-08 13:55:04,1967119892956188680,False
SO20250808000506,1967119892788416523,1967119892947800089,,205423,,1,2025-08-08 00:59:04,1967119892956188678,2025-08-08 01:05:04,1967119892956188682,False
SO20250808000507,1967119892788416522,1967119892943605789,,800937,,1,2025-08-08 20:51:04,1967119892956188684,2025-08-08 21:06:04,1967119892956188679,False
SO20250808000508,1967119892788416529,,,387028,,1,2025-08-08 09:16:04,1967119892956188685,2025-08-08 09:30:04,1967119892956188679,False
SO20250808000509,1967119892788416523,,,295011,,1,2025-08-08 13:17:04,1967119892956188680,2025-08-08 13:18:04,1967119892956188683,False
SO20250808000510,1967119892788416522,1967119892947800069,,991650,,3,2025-08-08 08:39:04,1967119892956188679,2025-08-08 08:44:04,1967119892956188678,False
SO20250808000511,1967119892788416522,1967119892872302608,,1125575,,2,2025-08-08 19:34:04,1967119892956188681,2025-08-08 19:35:04,1967119892956188685,False
SO20250808000512,1967119892788416526,1967119892947800081,,3297635,,1,2025-08-08 15:11:04,1967119892956188682,2025-08-08 15:15:04,1967119892956188680,False
SO20250808000513,1967119892788416523,1967119892939411463,,139690,,3,2025-08-08 14:43:04,1967119892956188682,2025-08-08 14:48:04,1967119892956188681,False
SO20250808000514,1967119892788416523,1967119892910051348,1967119892951994384,251240,,1,2025-08-08 13:13:04,1967119892956188681,2025-08-08 13:19:04,1967119892956188679,False
SO20250808000515,1967119892788416527,1967119892901662733,1967119892951994381,55959,,2,2025-08-08 05:50:04,1967119892956188681,2025-08-08 05:58:04,1967119892956188679,False
SO20250808000516,1967119892788416526,1967119892943605786,1967119892951994384,103869,,2,2025-08-08 08:50:04,1967119892956188683,2025-08-08 09:03:04,1967119892956188678,False
SO20250808000517,1967119892788416523,1967119892855525377,,2290566,,1,2025-08-08 20:51:04,1967119892956188682,2025-08-08 21:05:04,1967119892956188681,False
SO20250808000518,1967119892788416529,1967119892855525378,1967119892951994384,3710923,,1,2025-08-08 05:05:04,1967119892956188682,2025-08-08 05:14:04,1967119892956188683,False
SO20250809000519,1967119892788416522,1967119892947800073,,39782,Này đó của chưa đến.,5,2025-08-09 09:58:04,1967119892956188683,2025-08-09 10:09:04,1967119892956188684,False
SO20250809000520,1967119892788416523,,,196674,,4,2025-08-09 22:01:04,1967119892956188680,2025-08-09 22:10:04,1967119892956188685,False
SO20250809000521,1967119892788416523,,,275969,Bạn người sau với để hơn. Như chưa của các đi đi.,1,2025-08-09 16:35:04,1967119892956188681,2025-08-09 16:36:04,1967119892956188683,False
SO20250809000522,1967119892788416524,1967119892880691201,,112931,Bạn cái điều sau nhiều tự. Rất thế cũng đúng của.,3,2025-08-09 01:22:04,1967119892956188678,2025-08-09 01:32:04,1967119892956188682,False
SO20250809000523,1967119892788416523,1967119892838748348,,2911965,,3,2025-08-09 17:33:04,1967119892956188681,2025-08-09 17:47:04,1967119892956188679,False
SO20250809000524,1967119892788416523,1967119892905857039,,429243,,4,2025-08-09 20:14:04,1967119892956188685,2025-08-09 20:19:04,1967119892956188680,False
SO20250809000525,1967119892788416522,1967119892880691215,,487133,,1,2025-08-09 02:52:04,1967119892956188683,2025-08-09 03:03:04,1967119892956188679,False
SO20250809000526,1967119892788416529,,,346436,,1,2025-08-09 09:08:04,1967119892956188683,2025-08-09 09:16:04,1967119892956188678,False
SO20250809000527,1967119892788416523,1967119892838748335,,2250217,,5,2025-08-09 16:31:04,1967119892956188680,2025-08-09 16:44:04,1967119892956188683,False
SO20250809000528,1967119892788416523,,,103821,,1,2025-08-09 21:45:04,1967119892956188680,2025-08-09 21:54:04,1967119892956188679,False
SO20250809000529,1967119892788416526,1967119892914245648,,2233095,Hơn cái như chỉ của. Của trong hơn về.,2,2025-08-09 04:53:04,1967119892956188684,2025-08-09 04:55:04,1967119892956188681,False
SO20250809000530,1967119892788416526,1967119892838748345,1967119892951994381,3469746,,1,2025-08-09 21:59:04,1967119892956188682,2025-08-09 22:14:04,1967119892956188678,False
SO20250809000531,1967119892788416523,1967119892939411469,1967119892951994384,15232,,1,2025-08-09 14:38:04,1967119892956188678,2025-08-09 14:47:04,1967119892956188685,False
SO20250809000532,1967119892788416528,1967119892897468428,,288497,Nơi trong trong từ giữa của cũng thế.,1,2025-08-09 22:57:04,1967119892956188679,2025-08-09 23:10:04,1967119892956188685,False
SO20250809000533,1967119892788416522,1967119892893274127,,2384407,,5,2025-08-09 09:52:04,1967119892956188681,2025-08-09 09:57:04,1967119892956188685,False
SO20250810000534,1967119892788416522,1967119892889079811,,401524,,2,2025-08-10 15:18:04,1967119892956188679,2025-08-10 15:23:04,1967119892956188683,False
SO20250810000535,1967119892788416526,1967119892876496899,,193026,,4,2025-08-10 20:07:04,1967119892956188682,2025-08-10 20:10:04,1967119892956188682,False
SO20250810000536,1967119892788416522,,1967119892951994384,232088,,1,2025-08-10 20:08:04,1967119892956188684,2025-08-10 20:09:04,1967119892956188678,False
SO20250810000537,1967119892788416523,1967119892855525395,,989348,,4,2025-08-10 15:11:04,1967119892956188682,2025-08-10 15:17:04,1967119892956188682,False
SO20250810000538,1967119892788416522,1967119892918439962,,21699,,2,2025-08-10 14:51:04,1967119892956188683,2025-08-10 15:05:04,1967119892956188680,False
SO20250810000539,1967119892788416523,1967119892918439957,,27506,,1,2025-08-10 08:44:04,1967119892956188683,2025-08-10 08:58:04,1967119892956188678,False
SO20250810000540,1967119892788416522,1967119892897468426,,192543,,3,2025-08-10 04:53:04,1967119892956188678,2025-08-10 04:54:04,1967119892956188679,False
SO20250810000541,1967119892788416525,1967119892838748343,,236938,Vẫn được cũng. Vài của tự đã vẫn vì.,1,2025-08-10 21:36:04,1967119892956188680,2025-08-10 21:38:04,1967119892956188679,False
